nCount_RNA	original_cluster_identity	UMAP_1	UMAP_2	Col2a1	eGFP-SV40pA
1772	Perichondrium	-2.74074162082069	1.24186926834631	3	0
14452	Pericartilaginous mesenchyme	1.20610510273583	-2.72963899619531	0	0
2769	Pericartilaginous mesenchyme	-0.077752088245676	-1.13812995202494	0	0
4077	Pericartilaginous mesenchyme	0.234901179510428	-0.835790636610506	0	0
11162	Chondrocytes	-4.49901975230567	3.5142014598136	16	6
3305	Perichondrium	-0.325925971430467	3.68563061707068	0	0
5977	Perichondrium	1.07733200951226	0.732656536031248	1	0
1606	Dermis	6.16749655171044	-1.87153011805963	0	0
11751	Interdigit mesenchyme	1.31552051468499	2.93395429604101	0	0
4772	Perichondrium	-2.33422149257057	1.54393106453467	2	0
2735	Interdigit mesenchyme	2.94595252438195	-0.541439207863329	0	0
3193	Chondrocytes	-3.1812943323075	3.01550107948828	9	1
3639	Tendons	-1.76372779445045	-0.966573896479128	0	0
2584	Pericartilaginous mesenchyme	0.025673855978324	-1.11768019444895	0	0
11125	Pericartilaginous mesenchyme	-0.135914566975758	-4.76842850692224	0	0
3378	Perichondrium	-3.19928968982093	-0.944994750093935	0	0
1267	Pericartilaginous mesenchyme	3.17004667683251	-0.786756279539583	0	0
6240	Pre-osteoblasts	-4.56056274012916	-0.119560631584643	0	0
3684	Chondrocytes	-4.31137288646095	2.44817715637732	8	0
4378	Chondrocytes	-5.43696511821143	2.74256521217871	44	3
2823	Interdigit mesenchyme	2.13492881222375	-0.089956137012957	0	0
6899	Dermis	5.03459535999901	-2.22285527236414	0	0
1561	Perichondrium	1.54020642204888	2.19405966751623	0	0
1106	Pericartilaginous mesenchyme	2.25010239048608	-2.48418110854578	0	0
1232	Chondrocytes	-5.55049098567359	3.66433220856238	14	0
6426	Tendons	1.33992015286095	-3.34460252768946	0	0
1463	Perichondrium	-2.16509569720619	0.0696046923880593	0	0
3967	Perichondrium	0.838267256456687	1.49367040150213	0	0
2799	Perichondrium	1.10832046433099	2.37295132629919	0	0
6083	Dermis	4.71276747151025	-1.40919214732599	0	0
2989	Perichondrium	1.21250616474755	2.78482156746435	0	0
4681	Pericartilaginous mesenchyme	1.47122584744103	-3.4228011990304	0	0
21289	Chondrocytes	-5.82007707194679	3.65502625458288	150	26
5320	Perichondrium	0.341563989359214	0.377665636468412	0	0
1101	Pericartilaginous mesenchyme	1.0624059335769	-3.70202225692224	0	0
2944	Tendons	-2.72367323474281	-1.1361863637681	0	0
2312	Chondrocytes	-3.13017953471534	3.76708155624914	11	0
1265	Chondrocytes	-4.6668330533921	3.01071530334997	11	0
3172	Muscle connective tissue	3.75132118626244	-3.9864625359292	0	0
1801	Chondrocytes	-4.9179579122483	3.19082551949072	8	6
2556	Pericartilaginous mesenchyme	0.735570599275901	-3.89348644263697	0	0
2513	Pericartilaginous mesenchyme	0.542020966249778	-3.93580073363733	0	0
1364	Perichondrium	-4.04763854579322	2.64453965179968	3	0
4363	Chondrocytes	-3.82667530612342	2.93142777435827	15	1
2948	Perichondrium	-2.10504044131629	1.89533239357519	0	1
9067	Chondrocytes	-4.71165050105445	2.12263232224035	29	1
1520	Perichondrium	-1.03049559430473	3.46076947205115	0	0
1504	Tendons	-2.16367710666053	-2.96904963500452	0	0
5821	Pericartilaginous mesenchyme	1.16797720356591	-3.34925574309778	0	0
4559	Interdigit mesenchyme	2.30319034023888	-1.11554575211954	0	0
1045	Perichondrium	1.5750476018966	0.735901889729978	0	0
3962	Perichondrium	0.0489999846995612	0.847760019231321	0	0
5357	Pericartilaginous mesenchyme	-0.586544702809976	-4.64385098464441	0	0
3347	Dermis	5.38640629215844	-1.94048482425165	0	0
2827	Chondrocytes	-2.69252337054603	3.84673195831824	12	1
4866	Interdigit mesenchyme	1.80003987713464	3.09270912163305	0	0
3201	Dermis	4.5163625375808	-3.32831901557398	0	0
2366	Interdigit mesenchyme	2.13774644299157	1.44274681561041	0	0
3152	Perichondrium	0.461970438200309	2.73724394791174	0	0
5073	Muscle connective tissue	2.42136036320336	-4.64146536834192	0	0
2696	Tendons	-2.48042191104286	-1.35334295279932	0	0
1013	Dermis	5.56535517140038	-2.70568531997156	0	0
3685	Chondrocytes	-2.1680652006089	3.27122527115393	1	0
3422	Tendons	-2.98950232104652	-1.19428247458887	0	0
3494	Perichondrium	-1.58362592295997	2.55360060684729	0	0
1932	Chondrocytes	-5.53857101039283	3.62394839279699	25	5
1728	Chondrocytes	-2.19743264750831	3.20912700645971	4	0
3041	Chondrocytes	-2.44848621920936	3.06015497200537	4	2
1825	Perichondrium	2.16841231747277	-2.09845263011408	0	1
2399	Pericartilaginous mesenchyme	1.92516480847008	-4.56642693526697	0	0
1450	Chondrocytes	-4.12001861171119	2.87263613693762	5	1
1358	Chondrocytes	-3.9138132436692	2.42696887009192	5	0
3080	Pericartilaginous mesenchyme	0.191300530868842	-1.07397258527231	0	0
3549	Interdigit mesenchyme	2.91577564640649	2.0741642092948	0	0
6157	Pericartilaginous mesenchyme	0.440298666197135	-2.41062325484705	0	0
4382	Pericartilaginous mesenchyme	0.673932601648643	-3.57318896300745	0	0
5651	Interdigit mesenchyme	3.02544294758446	2.40416604034949	0	0
3122	Interdigit mesenchyme	3.62807618542321	0.429974791932584	0	0
4890	Muscle connective tissue	4.12601648731835	-3.62316340453577	0	0
2934	Pericartilaginous mesenchyme	0.358842988449409	-2.86827773101282	0	0
6170	Pericartilaginous mesenchyme	1.39148794575341	-3.16669672973108	0	0
2644	Perichondrium	-2.02206851081245	0.596465525556089	0	0
2864	Pericartilaginous mesenchyme	2.52278171940453	-4.48675078399134	0	0
1630	Dermis	5.19886671467431	-2.86829036719751	0	0
3958	Chondrocytes	-2.52446545199744	3.94624262802649	2	2
1319	Perichondrium	-2.0396483047425	2.09362345688391	0	0
1403	Chondrocytes	-4.44650615290992	3.50565939896155	4	1
5015	Perichondrium	0.657414843279197	3.47471195213843	0	0
6816	Pericartilaginous mesenchyme	1.28306781216271	-4.24815243728113	0	0
1535	Dermis	5.62084280415185	-1.90983706958246	0	0
1925	Pericartilaginous mesenchyme	-0.108797087383197	-2.61779278762293	0	0
2366	Dermis	4.85747181339867	-1.68401438243341	0	0
3329	Interdigit mesenchyme	2.68773995800622	2.29017239563513	0	0
2483	Chondrocytes	-2.50695098475807	2.44930296890783	4	0
8110	Pericartilaginous mesenchyme	0.645612229543998	-2.50559395797205	0	0
10368	Muscle connective tissue	2.75751172466881	-3.99563712127161	0	0
1024	Chondrocytes	-2.49769342975013	3.58821063988257	0	0
7307	Chondrocytes	-4.39189971522682	3.72453576080847	42	2
4427	Interdigit mesenchyme	2.78651844425805	2.37493282311011	0	0
7164	Chondrocytes	-4.5831190450608	1.95145064346838	17	0
1458	Chondrocytes	-2.32352365092628	3.15128260605383	0	0
3993	Tendons	-2.16518391208045	-2.96066421515894	0	0
5027	Muscle connective tissue	2.89740644856103	-4.69167250640345	0	0
2978	Perichondrium	0.729993511873557	1.49643653385687	0	0
5942	Interdigit mesenchyme	2.5389832155288	-1.0389145637269	0	0
10113	Muscle connective tissue	2.53377353115685	-4.22997349746179	0	0
1329	Pre-osteoblasts	-5.12106145457618	0.150096115994932	1	0
1527	Pericartilaginous mesenchyme	0.150917728382423	-3.65013307578516	0	0
1778	Chondrocytes	-2.51772464351051	2.51902800552893	3	1
3478	Pericartilaginous mesenchyme	3.77906500263818	-3.271630230021	0	0
3373	Interdigit mesenchyme	3.2426751749099	0.927368936467649	0	0
3635	Pericartilaginous mesenchyme	-0.125571272385047	-1.44448429591608	0	0
3661	Perichondrium	-1.34230817393653	-1.4331589365716	0	0
1406	Dermis	4.08412538929589	-0.499535950493334	0	0
1665	Perichondrium	1.25008450909264	0.395120439458372	0	0
5938	Tendons	-0.815841804307626	-3.22162860877466	0	0
1574	Interdigit mesenchyme	2.90969311161645	3.18017416946936	0	0
1365	Perichondrium	0.251718421417548	0.462422547269346	0	0
1174	Perichondrium	1.36930679245599	1.73115592949438	0	0
3377	Interdigit mesenchyme	1.73138390942223	2.74771529190588	0	0
8138	Chondrocytes	-4.92107785777442	1.51367217056799	17	0
2836	Interdigit mesenchyme	2.52721845074303	-0.491371350955485	0	0
5456	Perichondrium	1.32331489487298	3.226177034307	0	0
1396	Perichondrium	0.754425634580924	1.45210057251501	0	0
1234	Dermis	5.92213140888818	-2.19186049945307	0	0
3976	Dermis	6.18256079121239	-2.08477860934686	0	0
4036	Muscle connective tissue	3.99395262165673	-3.73643130309534	0	0
4806	Perichondrium	1.45908783836968	1.91992860786963	0	0
3649	Interdigit mesenchyme	2.66296755238183	0.0164876853709237	0	0
3226	Chondrocytes	-4.75698340968482	1.69524436943579	6	1
7663	Pre-osteoblasts	-3.31444395617835	-0.226110147904871	0	0
6699	Chondrocytes	-2.50575746135108	2.88646727554846	5	0
1367	Perichondrium	-0.0965945346306274	2.80985313408423	0	0
1038	Pre-osteoblasts	-4.37283767299049	-0.077191951345919	0	0
1190	Perichondrium	-0.55252696112983	2.95581537239599	0	0
2803	Perichondrium	-1.01360596255653	3.03290062897253	1	1
2272	Chondrocytes	-2.15448201732032	3.168954667974	3	1
14918	Interdigit mesenchyme	2.50031815930016	-0.517703744244097	0	0
6391	Muscle connective tissue	4.60786186619408	-3.40364450461817	0	0
5229	Tendons	-2.15794933871619	-0.201695101928233	3	0
1042	Perichondrium	-0.127389703926371	1.24585979931402	0	0
5684	Chondrocytes	-4.8565679891526	2.36039095871496	12	1
5093	Pericartilaginous mesenchyme	-0.249069566887544	-3.98543209083032	0	0
1676	Perichondrium	0.834333469110801	2.12628513329077	0	0
4087	Pericartilaginous mesenchyme	-0.293443019550965	-3.71049899108362	0	0
4278	Interdigit mesenchyme	2.01748906536706	3.89428072922278	0	0
2598	Perichondrium	1.26029251976617	0.571401951241972	0	0
3170	Dermis	5.40889631672509	-2.83282655723047	0	0
6870	Muscle connective tissue	2.86756049557336	-4.68181962020349	0	0
3253	Perichondrium	-1.75287700728767	-0.694581362080096	0	0
2668	Dermis	4.25490986271508	-0.709630193781374	0	0
5629	Chondrocytes	-2.11646617488258	4.19659119598913	4	0
5235	Dermis	5.85571514530785	-2.06820827968073	0	0
4487	Pericartilaginous mesenchyme	-0.316581781071351	-4.79561823852014	0	0
4695	Interdigit mesenchyme	-0.617464135450051	-0.658131870102404	1	0
2033	Pre-osteoblasts	-4.57466472224586	-0.487784343432902	0	0
3478	Perichondrium	1.41108499928124	1.27992838375616	0	0
2617	Chondrocytes	-3.4653257234513	3.67267733566809	4	1
2755	Interdigit mesenchyme	1.7688336269439	2.90956622116614	0	0
1019	Chondrocytes	-3.39427651004188	2.34757619850683	2	1
8929	Tendons	-1.47016895846717	-0.982996347021578	5	0
5558	Pre-osteoblasts	-4.47831452922218	0.121950623918058	0	0
6650	Dermis	4.85336290760644	-2.44853610045862	0	0
7144	Perichondrium	0.559685577589347	0.0954147850756661	0	0
5415	Pericartilaginous mesenchyme	0.197413195806815	-0.787651481699465	0	0
7640	Pericartilaginous mesenchyme	1.86761533184655	-3.37935608870935	0	0
2671	Perichondrium	-1.22771538333289	3.09135371201086	2	0
4371	Interdigit mesenchyme	1.6795534984649	-1.06730175263834	0	0
8186	Dermis	4.68333469792016	-2.39905780799341	0	0
6511	Pericartilaginous mesenchyme	0.524407555300071	-2.74219125754785	0	0
11686	Tendons	-2.11210287646644	-1.58577424533319	0	0
5868	Pericartilaginous mesenchyme	-0.69112057523124	-2.55168265349817	0	0
4604	Interdigit mesenchyme	2.23865925236352	1.18132549278784	0	0
4538	Pericartilaginous mesenchyme	1.9525631563247	-4.45197791106653	0	0
1028	Chondrocytes	-4.38667357997291	2.47006684296179	1	0
4978	Perichondrium	-2.63286794261329	1.85154038422156	0	0
7332	Interdigit mesenchyme	2.1422649519027	1.95883017532873	0	0
3481	Perichondrium	-1.16773642138831	3.51000171654272	1	0
4042	Interdigit mesenchyme	3.81746875210412	0.0484932338480965	0	0
1089	Chondrocytes	-5.53756393031471	3.3230107402091	5	0
4225	Pericartilaginous mesenchyme	0.2279380755008	-1.03238624579859	0	0
1721	Dermis	4.87382255955346	-2.60140913970423	0	0
3100	Chondrocytes	-4.93555177287452	2.79591375343847	21	3
5941	Pericartilaginous mesenchyme	1.99598442478783	-3.07634300239038	0	0
2401	Muscle connective tissue	2.66330348415978	-4.55016774184656	0	0
1269	Tendons	-2.26340807513587	-2.50924939162683	0	0
1730	Chondrocytes	-4.89228309230201	2.81433754913855	13	0
3284	Interdigit mesenchyme	2.54387365742333	3.18606477730322	0	0
1103	Perichondrium	-2.33547819690101	2.35100346558142	1	0
4776	Interdigit mesenchyme	3.4075077669204	1.05495673172522	0	0
4963	Interdigit mesenchyme	3.68707071705468	0.0380496358160988	0	0
9177	Pericartilaginous mesenchyme	-0.653102229398415	-4.52939099318933	0	0
5646	Muscle connective tissue	2.73164450092919	-4.41858166701746	0	0
4089	Interdigit mesenchyme	2.43914781971581	-0.281864124011515	0	0
5705	Perichondrium	-0.97249014214866	2.7500298594718	1	0
4747	Interdigit mesenchyme	1.96150862141259	-0.625101166438578	0	0
11299	Muscle connective tissue	2.78839074535973	-4.17559927947473	0	0
10118	Tendons	-2.7193449838578	-2.03682476527643	2	0
7424	Interdigit mesenchyme	2.19017826481469	-0.53603005654764	0	0
2664	Interdigit mesenchyme	2.76404653950341	3.54943972580481	0	0
1256	Perichondrium	-2.09705008105628	2.11983424179602	0	0
2473	Interdigit mesenchyme	2.27870689793236	3.78884201996374	0	0
5648	Pericartilaginous mesenchyme	1.05646740360863	-3.23329991347742	0	0
2799	Pericartilaginous mesenchyme	0.673021008211448	-3.67217153556299	0	0
7687	Pericartilaginous mesenchyme	-0.807323168080972	-3.631737651896	0	0
3391	Perichondrium	-0.0103189154087762	2.99545866005469	0	0
8037	Pre-osteoblasts	-4.38895667628639	-0.327808792364119	0	0
7348	Muscle connective tissue	2.92455755634911	-4.3675717736001	0	0
3216	Pericartilaginous mesenchyme	-0.314196850222276	-4.85257691390467	0	0
6965	Muscle connective tissue	3.81783472462304	-3.81334394462061	1	0
1448	Chondrocytes	-1.9107260806977	3.61792307846594	1	1
6637	Muscle connective tissue	1.92109095020898	-4.13164919860315	0	0
2231	Pericartilaginous mesenchyme	-1.02377618388526	-3.96457070357752	0	0
6679	Chondrocytes	-2.70875252322547	2.3851981734519	8	0
4470	Chondrocytes	-4.74284566478126	1.44695383064795	14	1
1443	Muscle connective tissue	4.01285110874779	-3.70632809646082	0	0
3204	Chondrocytes	-4.49564565257423	2.7151291941886	5	0
7839	Chondrocytes	-5.61876452998512	3.54720479004431	80	4
5301	Interdigit mesenchyme	2.0518153802932	-0.709906342100619	0	0
2417	Interdigit mesenchyme	1.79873536987908	2.93105751030493	0	0
1345	Perichondrium	-0.170263673227952	2.07160335533667	0	0
1380	Perichondrium	-0.277634481948541	1.79341774933386	0	0
3483	Pericartilaginous mesenchyme	0.753278483587577	-3.95177239425134	0	0
2605	Muscle connective tissue	2.62899767323144	-4.1816005135293	0	0
6728	Dermis	5.62772022648461	-2.26545077807855	0	0
1421	Pericartilaginous mesenchyme	0.821457435327842	-3.35135406501245	0	0
3783	Chondrocytes	-3.58202971057288	3.60550003998327	7	1
2171	Perichondrium	1.00237189694054	1.33827346317816	0	0
8067	Pericartilaginous mesenchyme	1.07223438187249	-4.08979767806482	0	0
4837	Perichondrium	-0.665448258680032	3.20603805534887	0	0
5063	Interdigit mesenchyme	3.68610249920495	-0.195448728870867	1	0
4923	Pre-osteoblasts	-4.2029110296189	-0.339430789124487	0	0
2070	Perichondrium	-1.38180841044776	2.72331791870642	1	0
3650	Chondrocytes	-3.89375413493507	2.51151853554297	13	3
1322	Pericartilaginous mesenchyme	-0.113409431700335	-3.17888587958765	0	0
1670	Interdigit mesenchyme	2.64467750950463	1.46810430042792	0	0
6439	Tendons	-1.82959772185676	-1.11385423190546	0	0
3611	Chondrocytes	-2.75071824626319	3.65153008453894	2	0
3126	Chondrocytes	-2.69254935817115	2.61435538284826	3	0
3840	Interdigit mesenchyme	2.52875696583398	0.735123453069212	0	0
2578	Dermis	5.61591564579613	-1.93911999709558	0	0
2156	Perichondrium	0.981104721266105	2.49363285057593	0	0
6046	Muscle connective tissue	2.78606592579491	-4.76312989242029	0	0
4573	Dermis	5.20027481480248	-2.72919005401087	0	0
7156	Pericartilaginous mesenchyme	0.226856519419028	-3.83001345641565	0	0
5002	Interdigit mesenchyme	1.44905148907311	0.0747835313563363	0	0
1224	Chondrocytes	-5.15329183177345	2.9750533675437	18	1
7739	Pericartilaginous mesenchyme	-0.380295376342462	-4.24646681792688	0	0
2865	Interdigit mesenchyme	3.1316357748092	1.97825294487524	0	0
2985	Tendons	-2.71163524226539	-1.47315818316889	1	0
6097	Perichondrium	1.80655061169274	2.02313357346106	1	0
3356	Muscle connective tissue	2.27746426029809	-4.5176646137948	0	0
2163	Perichondrium	-3.57674778537147	1.71556979172278	2	0
3103	Perichondrium	0.0825329171002646	0.944229659963133	0	0
7018	Tendons	-1.84929288462989	-1.09392363078546	5	0
1827	Dermis	6.02710615559228	-2.31964987761926	0	0
5840	Pre-osteoblasts	-4.25616086558692	-0.114415648054598	1	0
6247	Tendons	-1.49973763064735	-1.08865940816355	1	0
4439	Perichondrium	0.550035704809501	-0.000767978500841482	0	0
3346	Perichondrium	-0.352931718391107	2.78250342361975	0	0
2489	Perichondrium	0.0767879383147498	2.41378527634192	0	0
4370	Pericartilaginous mesenchyme	-0.489971141379998	-4.6069504643197	0	0
1158	Perichondrium	-2.59091580943458	1.75242525093603	0	0
4074	Dermis	4.87869535847314	-2.25353950507593	0	0
3520	Chondrocytes	-5.51143611506812	2.80269628517676	19	2
2021	Muscle connective tissue	2.43904005451806	-4.39781111724329	0	0
1562	Perichondrium	1.11874925060876	0.0694373523478524	0	0
3336	Interdigit mesenchyme	2.76729761524804	2.68877368919897	0	0
2453	Pericartilaginous mesenchyme	-1.80301774577491	0.0213663851504342	0	0
4309	Pericartilaginous mesenchyme	1.55583475990899	-3.45706719405603	0	0
5718	Pericartilaginous mesenchyme	1.36902533932336	-2.86523169524622	0	0
3298	Perichondrium	-0.849491010469125	0.485958335328581	0	0
5271	Perichondrium	1.32103918953545	2.33907371513891	0	0
1256	Chondrocytes	-2.99750794009559	3.67826825134802	7	1
3404	Muscle connective tissue	3.60736690922387	-4.06028002746057	0	0
1896	Pre-osteoblasts	-4.45860971049659	-0.331137570213793	0	0
4436	Tendons	-0.812428365510629	-0.534316259097575	0	0
5228	Perichondrium	0.683176686006858	3.81520205490637	0	0
2057	Perichondrium	-0.517825762790368	2.34559589378882	0	0
3508	Interdigit mesenchyme	1.41289638443597	-0.0824191594834312	0	0
3348	Interdigit mesenchyme	2.17358433170922	-0.763174089264391	0	0
1277	Perichondrium	1.8537136213363	3.85658675186682	1	0
5851	Interdigit mesenchyme	1.91513263149865	3.48973232262182	0	0
5242	Perichondrium	0.159985561806037	1.29846220963049	0	0
3452	Pericartilaginous mesenchyme	1.55685423775323	-3.92686933524561	0	0
1740	Chondrocytes	-5.20892299250953	2.8330798720603	17	1
5042	Pericartilaginous mesenchyme	0.399243255096747	-0.491750026714323	0	0
3647	Perichondrium	-1.96483255462043	1.69340234749365	0	0
4418	Perichondrium	-4.06018937663429	0.592700061727049	5	0
3544	Pericartilaginous mesenchyme	-0.86290145949714	-3.91752237327051	0	0
1180	Interdigit mesenchyme	2.2585090295852	-0.92135423667383	0	0
3439	Interdigit mesenchyme	2.93623410626061	-0.346640652638195	0	0
7070	Pericartilaginous mesenchyme	-5.15472901896827	2.44622045509863	11	2
5073	Chondrocytes	-3.25298036174171	2.50565844528723	12	2
4955	Pre-osteoblasts	-3.80494988993995	-0.697240980934618	0	0
4876	Chondrocytes	-4.25762952403419	2.93948346130896	10	3
4667	Pericartilaginous mesenchyme	-0.488229821485207	-4.02374333388758	0	0
2998	Pericartilaginous mesenchyme	0.732026209074332	-3.53345269210291	0	0
3354	Perichondrium	-0.406637887519525	2.77134090416479	0	0
5502	Chondrocytes	-4.75031245784156	1.9808865165	25	0
3683	Muscle connective tissue	4.29137026234276	-3.43764776236963	0	0
1783	Tendons	-2.611174712938	-1.32233000047159	0	0
1009	Perichondrium	-1.83988333777778	0.574730215001585	0	0
4100	Dermis	5.53643976612694	-2.73761552817774	0	0
6772	Pericartilaginous mesenchyme	-0.0492978832244138	-4.64814681060266	0	0
4008	Perichondrium	-2.13762463168494	0.737233099866392	2	0
4534	Interdigit mesenchyme	3.48721658154137	1.08062797539282	0	0
2415	Perichondrium	0.88149403496392	0.956857619214536	0	0
1619	Perichondrium	-0.998838971418069	1.58145159237433	0	0
1356	Pericartilaginous mesenchyme	1.72288452549584	-3.06476062781763	0	0
1278	Pericartilaginous mesenchyme	0.138662506777122	-4.67384308822107	0	0
8404	Dermis	5.30892931385644	-2.16255289561701	0	0
7829	Interdigit mesenchyme	3.47489844723351	0.889003453183653	0	0
5112	Tendons	-2.06556595401161	-0.326647544872282	0	0
4995	Perichondrium	-1.9355954034745	0.275312480855467	0	0
1013	Pre-osteoblasts	-4.05605639056556	1.64098697655249	3	0
4966	Chondrocytes	-2.45025552348487	3.89699107163	10	3
3844	Pericartilaginous mesenchyme	1.04978739185937	-4.0843116665597	0	0
3405	Dermis	5.53642593784936	-2.23673111445856	0	0
6928	Dermis	4.86340748234399	-2.43437451369715	0	0
7206	Chondrocytes	-5.75415767268531	3.71292668335486	67	10
2930	Interdigit mesenchyme	2.14129053516991	2.02834373467016	0	0
3948	Perichondrium	0.603065182405784	0.812629756856443	1	0
1016	Perichondrium	1.31281243725426	1.40756195538092	0	0
5565	Chondrocytes	-3.87632263736121	4.22630244247961	31	3
2712	Chondrocytes	-2.456633697313	3.78152829163122	3	1
4652	Perichondrium	-2.66070021228187	0.215474781919004	3	0
11198	Tendons	-2.08245469169013	-1.10615402705622	20	3
4464	Chondrocytes	-4.48389161662452	2.97582441322851	15	1
4585	Interdigit mesenchyme	2.09895264073022	1.55845409386206	0	0
2126	Perichondrium	-1.04567397670142	2.75293498985815	2	0
2825	Interdigit mesenchyme	2.98028050823815	0.624272522855283	0	0
5077	Chondrocytes	-2.64449108676307	3.62626439087439	25	4
5465	Interdigit mesenchyme	3.32941662235863	0.186408398080351	0	0
3846	Perichondrium	-0.331231053036378	3.43862420074988	0	0
3577	Perichondrium	0.428531636434867	2.51529246323157	0	0
2445	Perichondrium	0.4785304562629	2.1733959292655	0	0
3080	Pre-osteoblasts	-4.31023086146705	-0.471860426139353	0	0
2233	Perichondrium	0.537960399824454	1.11421710007239	0	0
1206	Pericartilaginous mesenchyme	2.41664921208031	-3.97310751922083	0	0
6665	Muscle connective tissue	2.75498091145165	-4.60245388991785	0	0
3772	Perichondrium	0.981850494581535	3.34149580948401	1	0
2760	Pericartilaginous mesenchyme	0.649500419336631	2.64771109573889	0	0
2031	Pre-osteoblasts	-5.0054036481797	0.0200468277220742	0	0
4480	Chondrocytes	-5.1716314657151	2.60087305061865	42	3
5600	Dermis	4.75663124485619	-3.13040441520166	0	0
4517	Pre-osteoblasts	-5.44434989528053	0.197410640645506	1	0
9299	Muscle connective tissue	2.58403669758446	-4.19311660773706	0	0
3747	Perichondrium	-0.774574707311318	2.74587589256811	1	0
6322	Pericartilaginous mesenchyme	-0.624978731435464	-4.11288374907923	0	0
2016	Chondrocytes	-2.48814977244727	3.67599421494055	3	0
1723	Chondrocytes	-5.63951839045875	3.86260300629187	20	2
7609	Pericartilaginous mesenchyme	0.972714294630363	-3.81081623084497	0	0
10028	Muscle connective tissue	2.16939865513451	-4.19998258597803	0	0
2158	Perichondrium	-0.772837231916116	2.38526016228247	0	0
4081	Pericartilaginous mesenchyme	-0.0463850787400464	-2.62843936927271	0	0
3781	Interdigit mesenchyme	2.75461017056115	0.3293635820632	0	0
2478	Pre-osteoblasts	-4.27748073176734	-0.299895512532709	0	0
1355	Dermis	5.46037517948754	-2.0131731653924	0	0
3368	Perichondrium	-2.45077360705726	1.73413210861731	3	1
2628	Dermis	3.94154154224999	-1.66280561931085	0	0
3089	Chondrocytes	-2.94313109950416	2.38805013649511	0	0
2319	Perichondrium	1.58085774346001	2.2607765769248	0	0
5681	Dermis	5.90259968205102	-2.39836949355554	0	0
1140	Pericartilaginous mesenchyme	-0.0517848982035379	-4.8318850422616	0	0
3195	Perichondrium	0.17402343912728	-0.348191353153704	0	0
7513	Chondrocytes	-4.17920459346168	1.73243313782263	10	0
1835	Dermis	5.15057407780297	-2.89120191581201	0	0
5586	Interdigit mesenchyme	2.27792345448144	2.48987132065344	0	0
2759	Perichondrium	0.232712407547309	0.438620266843321	0	0
4181	Tendons	-2.09179903106086	-1.39219439275217	1	0
3685	Interdigit mesenchyme	3.52986418171532	-0.0311509395356163	0	0
3323	Pericartilaginous mesenchyme	0.432342995840385	-0.73089683301401	0	0
1244	Chondrocytes	-4.70688546733253	2.69777208321142	8	0
7932	Muscle connective tissue	2.47751938267358	-4.31064290053797	0	0
5299	Muscle connective tissue	3.96125732823022	-3.54137772567224	0	0
1582	Dermis	5.02119242115624	-2.1247100258584	0	0
9595	Chondrocytes	-5.00224650935523	3.94047385208655	84	15
5380	Pericartilaginous mesenchyme	1.42962204380639	-4.0532829190011	0	0
4540	Perichondrium	0.329390724140479	1.49917012207556	0	0
1787	Interdigit mesenchyme	3.33794318600304	-0.64805951960039	0	0
3745	Muscle connective tissue	3.62628423138268	-3.86464995391321	0	0
7328	Interdigit mesenchyme	1.76934157772668	-0.35454020522189	0	0
2041	Pericartilaginous mesenchyme	-0.0309258727847795	-3.8597216034646	0	0
5013	Chondrocytes	-5.16278470591895	2.93706518166113	44	3
3359	Perichondrium	1.01360701485284	1.32569926731634	0	0
4692	Tendons	-1.60196913318031	-1.12306964642954	0	0
7664	Pericartilaginous mesenchyme	0.168910046058967	-3.04833024985742	0	0
4921	Chondrocytes	-3.3752492769181	3.5542770003562	10	1
3317	Tendons	-2.16290987567298	-2.31276613719416	0	0
3912	Interdigit mesenchyme	2.1006446973861	1.6675468062644	0	0
2352	Chondrocytes	-3.75508369044654	2.2104642962699	6	2
3723	Pericartilaginous mesenchyme	-0.846209476751016	-2.09716910369348	0	0
2931	Pericartilaginous mesenchyme	-0.875038395684884	-4.10317105300379	0	0
2099	Perichondrium	1.08263968392022	1.46042591087866	0	0
2145	Perichondrium	-2.1734556062638	0.997541246343137	1	0
7152	Pericartilaginous mesenchyme	1.04735278053887	-2.6175922775979	0	0
5156	Pericartilaginous mesenchyme	1.11720310612328	-2.64523190505457	0	0
5015	Pericartilaginous mesenchyme	-0.189934807878659	-3.13243001944971	0	0
2039	Dermis	4.61568390293725	-0.966859819960116	0	0
1916	Dermis	5.46231495304711	-1.67676943786096	0	0
4060	Tendons	-1.8295744760453	-0.964047494005678	0	0
3672	Pericartilaginous mesenchyme	-0.603830824655221	-4.17870468146753	0	0
4454	Interdigit mesenchyme	2.99451290531762	-0.422919594344018	0	0
2530	Perichondrium	-1.58902586535804	1.64358550064612	0	0
1049	Pericartilaginous mesenchyme	-1.00935108498924	-4.09467882163477	0	0
1208	Interdigit mesenchyme	3.52828966541894	-0.902056160044192	0	0
5700	Muscle connective tissue	2.53150259419091	-4.30500406272364	1	0
4772	Perichondrium	0.371310641008689	1.5777806615119	0	0
2308	Interdigit mesenchyme	2.23887001438744	1.44306331627417	0	0
8910	Muscle connective tissue	2.80559121533044	-4.72346800811243	0	0
3386	Interdigit mesenchyme	2.6644395486892	3.15626483910132	0	0
1495	Interdigit mesenchyme	2.77719389362939	1.05599647514868	0	0
4988	Pericartilaginous mesenchyme	0.457812835413291	-3.84492391593408	0	0
1006	Interdigit mesenchyme	3.66038023396142	-1.80550331122827	0	0
