nCount_RNA	merged.clusters	UMAP_1	UMAP_2	Col2a1	eGFP-SV40pA
12720	Epithelium	9.69744606665761	4.20544729876784	0	0
3558	Mesenchyme	0.238763707927021	4.18016491580276	8	1
2198	Mesenchyme	-1.17907397099346	2.68670974421767	0	0
3078	Mesenchyme	-0.151629816969333	2.7831209723976	3	2
7930	Mesenchyme	0.0688554828563358	1.50828562426833	3	0
1302	Epithelium	10.102639395515	3.6684022967842	0	0
3016	Mesenchyme	0.504878807584348	2.78674398112563	4	2
4837	Mesenchyme	1.24709852389485	3.98896561312942	45	0
4819	Mesenchyme	1.0047409718433	5.0496655528572	39	4
6517	Mesenchyme	0.802673954288068	4.15455828357009	22	0
7233	Mesenchyme	-0.451601844509539	0.623248678925315	1	0
1554	Mesenchyme	0.189000367889705	2.21863613772658	2	0
3510	Mesenchyme	0.00259790174156679	2.56000767398147	3	1
9756	Mesenchyme	-0.62566475220531	-3.35594858479234	0	0
3405	Mesenchyme	-0.286216896255908	2.99453077960281	3	1
3257	Epithelium	13.4379894321361	4.9672943179634	0	0
11636	Neuronal cells	-1.63944200821727	-4.96234740566941	0	0
15671	Mesenchyme	0.999903101245465	-1.59892894577714	0	0
4811	Mesenchyme	-4.67345647164196	2.96296749758987	0	0
10898	Mesenchyme	-2.77661732979625	-2.60925115895005	0	0
7622	Muscle	7.60809584311635	-7.2393707210991	1	0
4091	Mesenchyme	-1.77123216935009	-0.659013780472001	0	0
1149	Mesenchyme	-5.11671571083873	1.39654932666091	0	0
1814	Mesenchyme	-1.63016537972301	-1.23881264281007	0	0
1342	Mesenchyme	-5.66989116021007	-2.96047391247483	0	0
2895	Mesenchyme	-2.91263775177806	0.283812207463065	0	0
8584	Mesenchyme	-5.5137970859608	-1.23978902649613	0	0
5127	Mesenchyme	-1.94727329560131	5.20454798388747	1	0
4135	Mesenchyme	-0.569499116619525	2.67902002978591	7	1
7399	Neuronal cells	4.28080769232899	-9.41587819409104	1	0
4142	Mesenchyme	-3.61148409195751	-1.1164179618332	0	0
2625	Mesenchyme	-3.03825358696788	0.00347058224944202	0	0
9636	Mesenchyme	-3.54635481186717	-0.466928175357303	0	0
8062	Muscle	7.3683297222057	-8.31393613171311	0	0
1617	Mesenchyme	-1.72679833718151	5.41916380572585	0	0
1196	Mesenchyme	0.135175850013795	2.52757750201491	0	0
2777	Mesenchyme	-0.0365455860695218	0.555103165390769	0	0
1936	Muscle	7.73412676505238	-6.57501353573533	0	0
2891	Mesenchyme	-0.388163428982196	2.85744605708388	3	1
4376	Mesenchyme	1.04903908423573	4.05396376300124	14	2
4770	Mesenchyme	-1.47389308758586	-2.24143852543565	0	0
1693	Mesenchyme	0.269587341467443	-0.326597409960946	0	0
11125	Epithelium	9.9043781345287	3.61186419177322	0	0
6396	Mesenchyme	-0.926529329498706	-3.58800091099473	0	0
3682	Mesenchyme	-2.25659231491893	3.57034073519973	1	0
6419	Mesenchyme	-1.62908331700176	5.85025702166823	0	0
3096	Neuronal cells	-1.6045295412144	-4.78147639584275	0	0
3799	Mesenchyme	-3.38277844734996	2.3755019729164	0	0
1633	Mesenchyme	-1.77667574234813	5.08865414309768	0	0
3898	Mesenchyme	-1.62605301686138	5.66616783786086	0	1
2466	Mesenchyme	-6.15736941643566	-3.02069558453294	0	0
4933	Mesenchyme	-1.75186209030956	-3.35796393704148	0	0
3764	Mesenchyme	-3.3563583309254	2.78886304545669	0	0
3496	Mesenchyme	-4.20853642769664	2.32403121638564	0	0
1290	Mesenchyme	-2.0514209682545	2.80340586352614	0	0
3006	Mesenchyme	-4.57905749626964	-3.33550228428574	0	0
1459	Mesenchyme	-1.37045828648418	3.43688951182632	0	0
6990	Mesenchyme	-4.51265601464122	-3.23385419201585	0	0
1916	Mesenchyme	-2.3446784431538	1.9800170486	0	0
8341	Epithelium	9.74827023200184	4.05166922259597	0	0
2673	Mesenchyme	1.40824576071888	4.63581476855544	22	3
3269	Mesenchyme	-1.45673195668071	5.54750738787917	0	0
4630	Mesenchyme	1.46774776629597	4.62190733599929	24	2
2274	Mesenchyme	-1.97063617058605	2.78503714251784	0	0
5592	Muscle	7.61486931494862	-7.59575261425706	0	0
1897	Mesenchyme	-1.3836234027943	5.80125389743117	0	0
2134	Mesenchyme	-1.90710095711559	5.2087551181343	0	0
3872	Mesenchyme	-1.9804366046986	0.336491984608451	0	0
4879	Mesenchyme	0.554059613267484	-1.38029726099702	0	0
2859	Mesenchyme	-1.05223028012126	2.78708921122817	2	0
5144	Mesenchyme	-0.230016809185443	3.79752598452834	19	2
2037	Mesenchyme	0.746231872359815	-1.38598932575913	0	0
10032	Epithelium	10.2507116382518	4.03548584628371	0	0
3445	Epithelium	10.9658529346386	4.41529141116408	0	0
1286	Mesenchyme	-0.599185805996356	1.4992881839302	1	0
3894	Mesenchyme	-0.267043154915271	-0.636240306017121	2	0
3858	Mesenchyme	-0.322692375858722	3.23666892695693	9	2
1055	Mesenchyme	-1.72897068806499	2.01610670733718	0	0
5647	Mesenchyme	-2.4617324287495	-0.433210710701665	0	0
3959	Mesenchyme	-3.20514563866466	-3.39386095356675	0	0
2599	Mesenchyme	-2.41473893471569	2.06308899569778	0	0
3871	Mesenchyme	0.989125329772535	3.24130926776198	9	1
2007	Mesenchyme	-1.28124050446361	1.50569472956924	0	0
2331	Mesenchyme	-0.943284314354358	3.09669433284072	2	0
2642	Mesenchyme	-4.1950829441151	1.84182725596694	0	0
1494	Mesenchyme	-3.21460012741893	3.22752891230849	0	0
1348	Blood and immune cells	8.43919106177479	-13.2874649937126	0	0
8634	Mesenchyme	-0.126299273451266	-2.45209099602433	0	0
7384	Mesenchyme	0.442830521384778	4.45276652026443	50	4
1731	Mesenchyme	-6.6438339168629	-2.60898603749009	0	0
1754	Mesenchyme	-0.28996602841228	-0.866678642747125	0	0
1404	Mesenchyme	-3.88443068810314	2.20657120394973	0	0
4095	Mesenchyme	-6.78766707726329	-2.26174594711991	0	0
1240	Blood and immune cells	-0.00616244622081266	-10.8480805332634	0	0
4953	Mesenchyme	-6.05436829872936	-2.95583476376267	0	0
6362	Epithelium	12.6829683368602	4.74826679873733	0	0
1943	Mesenchyme	-4.44017867394298	0.490620834114829	0	0
4082	Epithelium	12.5316841190258	4.63820086169509	0	0
6165	Mesenchyme	-3.75483493157238	-3.95959629368516	1	0
1021	Blood and immune cells	-0.0534995312294339	-10.864554303405	0	0
7552	Muscle	7.60579462699086	-7.73953856777879	1	0
2932	Mesenchyme	-1.77810267754405	4.0340291087654	3	0
3108	Mesenchyme	-2.86800507851451	2.75621543574599	0	0
4163	Mesenchyme	-2.20897654839366	2.99701247859267	0	0
4784	Blood and immune cells	10.0825416629711	-13.2574967319939	0	0
5576	Mesenchyme	-6.65329818077892	-2.09963263821336	1	0
10446	Epithelium	10.6321756427684	2.61690293002395	0	0
1127	Mesenchyme	1.60457583121449	4.32564793277053	9	0
4136	Mesenchyme	0.99930478982121	4.61228953051833	23	1
3043	Mesenchyme	0.652536678830686	-1.09847899031373	0	0
2589	Mesenchyme	-2.16345457383007	-0.709681513426026	0	0
2610	Epithelium	10.1096317356029	3.49900565791396	0	0
1593	Epithelium	12.5739652698436	4.54088459658889	0	0
4038	Mesenchyme	-4.48155383416027	3.14741120982436	0	0
14091	Muscle	7.80793495825917	-7.01588239025804	0	1
12031	Mesenchyme	-6.8906567508778	-2.34370722126695	0	0
2861	Mesenchyme	0.23057563062018	2.8845261161354	0	1
1212	Mesenchyme	0.703463691989484	4.42999659228591	2	0
2233	Mesenchyme	-3.17640880890697	3.33594594645766	0	0
5491	Mesenchyme	0.405607137600484	3.14022765803603	8	0
2820	Mesenchyme	-1.03024415322155	-3.79695643734666	0	0
4103	Mesenchyme	-0.378222268303332	3.84971867251662	6	0
1422	Mesenchyme	-1.88176159211009	-2.48038234066697	0	0
7640	Mesenchyme	-3.76283840485424	-0.665972324726304	0	0
4169	Mesenchyme	-0.921374481399951	2.80997930217055	3	0
2531	Mesenchyme	-2.55209307022899	0.621710998299399	0	0
5002	Mesenchyme	-4.65679387398571	2.82113037753371	0	0
6281	Mesenchyme	-6.32311944313854	-2.22617329907151	0	0
4393	Mesenchyme	-0.798565309723315	-3.06819214176865	0	0
3339	Mesenchyme	-4.86897067375988	2.04987416911391	0	0
5976	Epithelium	13.3409549777904	4.69833479571609	0	0
4550	Mesenchyme	-0.815592210968432	2.2169908111122	3	0
7817	Muscle	7.55553074530751	-8.21425380062791	0	0
2385	Blood and immune cells	9.73074360541493	-13.2644852573845	0	0
8675	Mesenchyme	-3.39802889176219	2.38063345599441	0	0
7544	Blood and immune cells	8.38077374152333	-13.2404173786614	0	0
3261	Mesenchyme	-4.64988354988903	0.709870201828757	0	0
3480	Mesenchyme	-3.62128357239574	-1.72581722092362	0	0
3912	Mesenchyme	-1.47576360054821	5.72857437777785	0	0
6987	Epithelium	10.3972684924999	4.61558972049026	0	0
2626	Mesenchyme	-1.06692914315074	6.50325594592361	0	0
8316	Mesenchyme	-1.64959303685039	5.23215590167312	3	0
5345	Muscle	7.80130501441151	-6.52770366024705	0	0
1931	Mesenchyme	-1.10070483036846	1.79055414843825	1	0
3282	Mesenchyme	-7.01891164131969	-2.43300105881425	0	0
2212	Mesenchyme	-4.95679787941783	0.607845646622458	0	0
4037	Mesenchyme	-3.22115449257701	0.379163724663535	0	0
4256	Mesenchyme	-1.78933505364269	5.45249901461867	0	0
3918	Mesenchyme	-0.401514094551501	-0.814008819577416	0	0
9453	Mesenchyme	-1.58462826557964	-3.38462676357957	0	0
6087	Mesenchyme	0.670820701638761	-1.81423463177415	0	0
6777	Mesenchyme	-4.58195380516857	2.43325410533218	0	0
2158	Mesenchyme	0.0112501268783237	-0.772884475705346	0	0
2978	Mesenchyme	-4.96144418068737	-3.05608715367051	0	0
3981	Mesenchyme	-4.11302975960582	0.715854627373496	1	0
5957	Endothelium	-4.67484454460948	-10.0025271351311	0	0
1772	Mesenchyme	-0.066132586677966	1.49762879061965	3	0
3572	Epithelium	13.2288200443187	4.7502327983406	0	0
14452	Mesenchyme	-2.39776424713939	-2.03868569683762	0	0
2769	Mesenchyme	-1.60716394730419	-0.983237522361001	0	0
4077	Mesenchyme	-2.00920466729015	-0.467903642621955	0	0
11162	Mesenchyme	0.695215005199018	4.18682823825149	16	6
3305	Mesenchyme	-2.31574467964977	3.36950479197768	0	0
5977	Mesenchyme	-3.11581544228404	0.822049242737571	1	0
1606	Mesenchyme	-6.87049559899181	-2.33159412693711	0	0
11751	Mesenchyme	-3.84908179589122	2.84118734050063	0	0
4772	Mesenchyme	0.11651762179524	1.9222241466072	2	0
6532	Epithelium	10.7445184772411	2.67231021571426	2	0
2735	Mesenchyme	-4.4739964420399	-0.698851334569177	0	0
3193	Mesenchyme	-0.275025349338946	3.93390188861159	9	1
3639	Mesenchyme	-0.412475031097827	-0.373156840619763	0	0
2584	Mesenchyme	-1.67595652886241	-0.794654297349175	0	0
11125	Mesenchyme	-1.12397460289806	-3.73963822674485	0	0
7284	Endothelium	-4.47710494347423	-10.2096432621452	1	0
6500	Neuronal cells	4.35236235312611	-9.368291753051	0	0
3378	Mesenchyme	0.0411904042163516	0.479803008320609	0	0
2939	Epithelium	12.7767993991771	4.55548916507033	0	0
1267	Mesenchyme	9.08149548224598	3.41864929843215	0	0
6783	Neuronal cells	4.22988100699574	-9.33875741314622	0	0
6240	Mesenchyme	-1.59545127697795	5.82544193911819	0	0
3684	Mesenchyme	0.619332778970304	4.13130531955031	8	0
3339	Muscle	7.95685787848622	-6.4624833042595	0	0
4378	Mesenchyme	1.790662247459	4.16200266528396	44	3
2823	Mesenchyme	-3.90892772026866	-0.0638443405601588	0	0
6899	Mesenchyme	-6.0701878482899	-2.86743892979356	0	0
1561	Mesenchyme	-3.54778293915599	1.87388716388015	0	0
5193	Muscle	7.64022608451039	-7.30275859188767	0	0
8009	Epithelium	11.2928087299266	4.52882109332351	0	0
1106	Mesenchyme	-3.63815454789012	-2.10677398991319	0	0
1232	Mesenchyme	1.64709122828633	4.87684879946975	14	0
6333	Epithelium	12.9738952701488	3.28468332934646	0	1
6426	Mesenchyme	-2.4808016235432	-2.69512857746812	0	0
5593	Epithelium	12.9877950733104	3.29847417521743	0	0
4203	Neuronal cells	-1.70167784043163	-4.92007436108323	0	0
1463	Mesenchyme	-0.646763425548968	0.309768718960563	0	0
3967	Mesenchyme	-2.77958015747875	1.09401772666244	0	0
2799	Mesenchyme	-3.02932695694774	2.16380892443923	0	0
6083	Mesenchyme	-5.71378068276256	-1.62990488362046	0	0
2273	Muscle	7.88467713050038	-6.57949342083665	0	0
2989	Mesenchyme	-3.56110624619335	2.63922558474807	0	0
4681	Mesenchyme	-2.4892576152882	-2.72094716381761	0	0
21289	Mesenchyme	1.71175046614796	5.12756071734695	150	26
5320	Mesenchyme	-2.19444922753185	0.291187805416861	0	0
1101	Mesenchyme	-1.66005305596202	-2.98531498265	0	0
2944	Mesenchyme	0.153328608492913	-0.191522794482431	0	0
2312	Mesenchyme	-0.131039809664187	3.95768223452834	11	0
1265	Mesenchyme	1.28994520358235	4.37099943805007	11	0
3172	Mesenchyme	-4.46755341835826	-3.55017246556016	0	0
1801	Mesenchyme	1.22561999015004	4.67295847583083	8	6
2556	Mesenchyme	-1.95490984268993	-2.8825215275261	0	0
2513	Mesenchyme	-1.64333264180034	-3.24536790203782	0	0
1364	Mesenchyme	0.91957165650517	3.70146189379958	3	0
4363	Mesenchyme	0.566425759116712	3.51537190127639	15	1
8259	Epithelium	12.3146774356762	4.40880976367263	0	0
2948	Mesenchyme	0.00789192668587221	1.84214983630447	0	1
9067	Mesenchyme	0.280233304719033	4.59766112017898	29	1
1520	Mesenchyme	-1.55483130760997	3.23416362452773	0	0
1504	Mesenchyme	0.866513270656171	-1.65482057881089	0	0
5821	Mesenchyme	-2.12774638481945	-2.76957811665269	0	0
6534	Epithelium	10.311228949348	4.54481754946975	0	0
4559	Mesenchyme	-3.51711515732616	-0.955862092492303	0	0
1045	Mesenchyme	-3.49489621468395	0.68509445834426	0	0
3962	Mesenchyme	-2.09719018288463	1.67538819957046	0	0
5357	Mesenchyme	-0.704779725750384	-3.43524708103867	0	0
3347	Mesenchyme	-6.1679685527882	-1.79180373501511	0	0
2827	Mesenchyme	-0.374123674114642	3.86582003283767	12	1
3810	Muscle	7.55479546240956	-8.20754422497483	0	0
3259	Epithelium	10.657797056953	4.34804211306838	0	0
4866	Mesenchyme	-3.91109208412975	2.66022144007949	0	0
3201	Mesenchyme	-5.22533158608287	-3.02690615009995	0	0
5133	Muscle	7.4253799503246	-8.21893061947556	0	0
6517	Epithelium	13.5616781299511	4.84097538638381	0	0
2366	Mesenchyme	-3.87903575249523	1.46242759871749	0	0
3152	Mesenchyme	-3.10420493431896	3.32329235720901	0	0
2121	Epithelium	13.513341147224	4.77227030444411	0	0
5073	Mesenchyme	-3.12877277680248	-3.89890112232896	0	0
2696	Mesenchyme	0.223091074036958	-0.271078603980264	0	0
1599	Blood and immune cells	-0.0956923181614255	-10.940518277404	0	0
1013	Mesenchyme	-6.30605534859508	-2.42770232510301	0	0
9035	Epithelium	9.85497112921864	4.18852244067458	0	0
3685	Mesenchyme	-0.503507536133227	3.10484777140884	1	0
3422	Mesenchyme	0.226035747914168	-0.0730115945312587	0	0
3494	Mesenchyme	-1.63309995480388	2.71652517962722	0	0
1932	Mesenchyme	1.58027644805104	5.02727900195388	25	5
1728	Mesenchyme	-0.452062886436877	3.05131278682021	4	0
3041	Mesenchyme	-0.266879480560717	3.15908942866592	4	2
1825	Mesenchyme	-3.12500624008983	-1.86416627716752	0	1
7375	Muscle	7.91987105063588	-6.59646071743699	0	0
2399	Mesenchyme	-2.7905145103535	-3.80585588764878	0	0
1450	Mesenchyme	0.698504704753461	3.68366442370681	5	1
3748	Muscle	7.81653233222157	-6.52971591305467	0	0
8534	Epithelium	10.2954074924389	4.23156319308547	0	0
1358	Mesenchyme	1.08580650738865	3.5676942889717	5	0
3080	Mesenchyme	-1.87195638962596	-0.845012533185205	0	0
3549	Mesenchyme	-5.01054791756481	1.65336619067458	0	0
6157	Mesenchyme	-2.02694777794689	-1.77417375397416	0	0
1561	Epithelium	10.5965005939403	2.81958590197829	0	0
4382	Mesenchyme	-1.99216775246471	-3.13527526211472	0	0
5651	Mesenchyme	-4.93511800118297	1.92943511653213	0	0
3122	Mesenchyme	-5.12398223229259	0.048339647534171	0	0
4890	Mesenchyme	-4.93454865761608	-3.26439680409165	0	0
2934	Mesenchyme	-1.95950464554637	-2.04102565598222	0	0
6170	Mesenchyme	-2.52541808434337	-2.5649732525322	0	0
2644	Mesenchyme	-0.391123574455676	0.634997469666282	0	0
2864	Mesenchyme	-3.32235578842967	-3.72895874333115	0	0
1630	Mesenchyme	-5.81054381676525	-2.43942167114945	0	0
3958	Mesenchyme	-0.72812281199306	3.88100157428054	2	2
1319	Mesenchyme	-0.309695583065448	2.09942851710586	0	0
1403	Mesenchyme	0.868919152537885	4.51345596957473	4	1
5015	Mesenchyme	-2.57280473061412	3.0064424102333	0	0
6816	Mesenchyme	-2.08170060463756	-3.52089418720933	0	0
1535	Mesenchyme	-6.56176881142467	-2.46965457749101	0	0
1925	Mesenchyme	-1.28559033223003	-1.88095571350785	0	0
3456	Muscle	7.53304978064686	-7.99030722927781	0	0
2366	Mesenchyme	-5.79166917153209	-1.69874705624314	0	0
3329	Mesenchyme	-4.74545649834484	1.99638591456679	0	0
2483	Mesenchyme	0.128919828454557	2.62295041728286	4	0
8110	Mesenchyme	-1.94800738640636	-1.63380791496964	0	0
10368	Mesenchyme	-3.55323938675731	-3.59539546322556	0	0
1024	Mesenchyme	-0.519836645801959	3.62005720782546	0	0
7307	Mesenchyme	0.710994291822019	4.53845081973342	42	2
7762	Muscle	7.8262326305309	-7.0576547558281	0	0
4427	Mesenchyme	-4.46757630654186	2.11322270083694	0	0
7164	Mesenchyme	0.848944086352887	4.38126860308913	17	0
3829	Epithelium	13.4468109195629	4.8942266528633	0	0
1458	Mesenchyme	-0.670783262928424	2.85787378001479	0	0
3986	Epithelium	13.5724012439647	5.0320292537239	0	0
3993	Mesenchyme	0.880647618094983	-1.65972401451798	0	0
5027	Mesenchyme	-3.61838034935802	-4.12734498333665	0	0
2978	Mesenchyme	-2.58391837426036	1.51959620166091	0	0
5942	Mesenchyme	-3.67925075836986	-1.04788638901444	0	0
10113	Mesenchyme	-3.41499642678112	-3.83624615025254	0	0
1329	Mesenchyme	-1.41938762017101	6.19457827258376	1	0
1527	Mesenchyme	-1.55513600655406	-3.1854533131096	0	0
1778	Mesenchyme	0.0183231865564014	2.46362696337966	3	1
3478	Mesenchyme	-4.31510476418346	-2.81461252522202	0	0
3373	Mesenchyme	-4.91766909905284	0.93937240290908	0	0
1125	Epithelium	11.2079050128856	3.53253946948318	0	0
5244	Epithelium	13.2213985507885	4.5774861400154	0	0
3635	Mesenchyme	-1.61517659970134	-1.06834878277512	0	0
3661	Mesenchyme	-0.496511202534137	-0.522942584646067	0	0
1406	Mesenchyme	-5.47930173226207	-0.986855583903512	0	0
3226	Muscle	7.89469309500844	-6.96505584072801	0	0
1665	Mesenchyme	-3.30105904885143	0.363016170742789	0	0
5938	Mesenchyme	-1.17645875759929	-2.48044552159043	0	0
10726	Epithelium	11.7909347598949	4.25089464831618	36	5
1226	Blood and immune cells	0.00858405582100405	-10.779367345092	0	0
1574	Mesenchyme	-4.98212603875011	2.55339084315566	0	0
1365	Mesenchyme	-2.46790460892528	0.627895337822715	0	0
1174	Mesenchyme	-3.35167579003185	1.29179154086379	0	0
2970	Blood and immune cells	10.0458881442943	-13.2831953937981	0	0
3377	Mesenchyme	-3.70759825058788	2.32196627307204	0	0
8138	Mesenchyme	0.25532880030066	5.30950270343093	17	0
2836	Mesenchyme	-3.79078368492931	-0.751094448086938	0	0
5456	Mesenchyme	-3.82733325310558	2.91217504191665	0	0
1396	Mesenchyme	-2.95973805733531	1.65967665362624	0	0
7015	Epithelium	12.8989431445995	4.91790018725661	0	0
1234	Mesenchyme	-6.64979342766613	-2.12313081574174	0	0
3976	Mesenchyme	-6.56306008644908	-2.05251325916978	0	0
4036	Mesenchyme	-4.70256356545299	-3.41847767185899	0	0
4806	Mesenchyme	-3.57212213822216	2.00612769770888	0	0
4809	Blood and immune cells	8.4690639560619	-13.2682227070305	0	0
3649	Mesenchyme	-4.10676650353282	-0.185112136122903	0	0
3226	Mesenchyme	0.0851450150409366	5.1072975223091	6	1
6738	Epithelium	11.1622259204784	4.44477377581862	0	0
7663	Mesenchyme	-0.172766965111194	0.806636196854392	0	0
6699	Mesenchyme	0.0163847541013385	2.75160489726333	5	0
1367	Mesenchyme	-2.52848295517772	2.92765961337356	0	0
1038	Mesenchyme	-1.88400630303234	5.61442576098708	0	0
1190	Mesenchyme	-1.85514120407909	4.50758658099441	0	0
2803	Mesenchyme	-1.69694308586925	3.03489814448623	1	1
2272	Mesenchyme	-0.52659658737987	2.8894237105873	3	1
14918	Mesenchyme	-3.87069444008678	-0.549164185938558	0	0
6391	Mesenchyme	-5.25352076836437	-2.97779120754929	0	0
5229	Mesenchyme	-0.480054956158099	0.388677639248649	3	0
6983	Epithelium	9.82966919593007	4.43641720462112	0	0
8111	Epithelium	13.1617376392284	4.53620062518386	0	0
1042	Mesenchyme	-1.80017546959728	1.62145553279189	0	0
5684	Mesenchyme	1.02023901394993	3.85041008639602	12	1
5093	Mesenchyme	-1.10391549416393	-3.16173805546494	0	0
1676	Mesenchyme	-3.06139497109264	2.04276500392226	0	0
4087	Mesenchyme	-1.21781043358654	-2.76863993954392	0	0
4278	Mesenchyme	-4.35344628640026	3.36016975093154	0	0
2598	Mesenchyme	-2.8674028331837	0.237627906086722	0	0
3170	Mesenchyme	-5.88512257881969	-2.66622413944932	0	0
10857	Muscle	7.68680067710072	-7.65335645031663	0	0
6870	Mesenchyme	-3.72859505959362	-4.13049353909226	0	0
3253	Mesenchyme	-0.34420369215816	-0.0415399546596614	0	0
4200	Muscle	7.7636744563976	-6.53910626721116	0	0
1878	Muscle	7.50845261267811	-8.10099305462571	0	0
2668	Mesenchyme	-5.39424542733043	-1.12043704342576	0	0
5629	Mesenchyme	-1.25465814419597	3.96874867129592	4	0
5235	Mesenchyme	-6.62589673348278	-2.56200088810655	0	0
3788	Epithelium	10.2072774951854	2.4821241920021	0	0
4487	Mesenchyme	-0.808944862564502	-3.66461386036607	0	0
4695	Mesenchyme	-2.48314456292003	-0.215742992875299	1	0
2033	Mesenchyme	-1.52603689976543	5.77379046130446	0	0
9506	Epithelium	11.2618991916576	4.50644646334914	0	0
3478	Mesenchyme	-3.35322121926158	1.32366250205306	0	0
2617	Mesenchyme	-0.0509075040420865	4.00203571963576	4	1
2755	Mesenchyme	-4.0548241550526	2.61347304034499	0	0
1019	Mesenchyme	0.829252917090955	3.04040942836074	2	1
8929	Mesenchyme	-0.218123357971606	-0.509485456799289	5	0
5558	Mesenchyme	-1.82777051277965	5.46497927356032	0	0
6650	Mesenchyme	-6.12884597130626	-2.96639241528245	0	0
7144	Mesenchyme	-2.38346199341625	0.120563489678183	0	0
7538	Blood and immune cells	9.57415791205555	-12.8872059757683	0	0
5415	Mesenchyme	-1.90245680161327	-0.59855750453206	0	0
7640	Mesenchyme	-2.90440134354442	-2.84208406758042	0	0
2671	Mesenchyme	-1.4928660804829	2.87107906985549	2	0
4371	Mesenchyme	-2.9635782653889	-0.716190519449433	0	0
8186	Mesenchyme	-5.93592337914318	-3.11973060917588	0	0
4191	Endothelium	-4.48628501244396	-10.1991356785271	0	0
6511	Mesenchyme	-2.06763176270336	-1.95221366238328	0	0
11686	Mesenchyme	0.277562062958779	-0.738821494099816	0	0
5868	Mesenchyme	-0.824158352096972	-1.94464935612412	0	0
4604	Mesenchyme	-4.0638459140858	0.801883560898581	0	0
1411	Epithelium	10.7799188678661	2.6110886161354	0	0
4538	Mesenchyme	-2.73967723198741	-3.84366621327134	0	0
1028	Mesenchyme	0.709963608304563	4.32424078631667	1	0
4385	Epithelium	10.6137449329296	2.82406221080093	0	0
4978	Mesenchyme	0.106338742891851	2.02374611544875	0	0
7332	Mesenchyme	-4.14532546349376	1.68090639758376	0	0
3481	Mesenchyme	-1.30890147038311	3.61561594653396	1	0
3406	Epithelium	9.81495114020497	4.51552401232986	0	0
4042	Mesenchyme	-5.35240392037242	-0.690281468150338	0	0
1089	Mesenchyme	1.60286839656025	4.66912708926467	5	0
4225	Mesenchyme	-1.93024162598461	-0.563862527427396	0	0
1721	Mesenchyme	-5.68674067803234	-2.64238371205064	0	0
3100	Mesenchyme	1.44996150187642	4.08365545916823	21	3
3647	Epithelium	10.0612480228344	4.02875719714431	0	0
4932	Epithelium	10.3578798358837	4.25496397662429	0	0
5941	Mesenchyme	-2.98144416161388	-2.55125727009507	0	0
2401	Mesenchyme	-3.53671769448131	-4.03713955235215	0	0
1269	Mesenchyme	0.636261988202634	-1.37089158844682	0	0
1730	Mesenchyme	1.23478658847004	4.21110783267287	13	0
2571	Epithelium	10.3864156787792	2.66066799807815	0	0
10267	Epithelium	10.3057243411937	4.11933098483352	0	0
3284	Mesenchyme	-4.63459376641124	2.83836398768691	0	0
1103	Mesenchyme	-0.267041515787539	2.19821153331069	1	0
4776	Mesenchyme	-4.99329976387828	0.72949085879592	0	0
7392	Epithelium	10.6271831577221	4.53257904696731	0	0
4963	Mesenchyme	-5.12201718636364	-0.228727507111749	0	0
9177	Mesenchyme	-0.680249732216296	-3.35562123608323	0	0
5646	Mesenchyme	-3.45236186333507	-3.79330386471482	0	0
4089	Mesenchyme	-3.78063849755138	-0.262391644236764	0	0
10133	Blood and immune cells	10.0651762073436	-13.2893895084831	1	0
5705	Mesenchyme	-1.03802697010845	2.48787675547866	1	0
11850	Blood and immune cells	8.43347473792225	-13.2930849964592	0	0
4747	Mesenchyme	-3.33324293442577	-0.404461602387151	0	0
11299	Mesenchyme	-3.55219749756664	-3.97303666424485	0	0
10118	Mesenchyme	0.655144739667478	-0.717635336038789	2	0
7424	Mesenchyme	-3.63508467026561	-0.519159792629203	0	0
2664	Mesenchyme	-4.98953561135143	2.96559630084304	0	0
1256	Mesenchyme	-0.837815087517199	3.53622875857619	0	0
2473	Mesenchyme	-4.82362965889781	3.11365328479079	0	0
5648	Mesenchyme	-2.29772118874401	-2.62661780667039	0	0
2799	Mesenchyme	-1.91023449250072	-3.36820926022263	0	0
7687	Mesenchyme	-0.782742899139819	-2.74903764080735	0	0
3391	Mesenchyme	-2.73619632073253	3.43307338404922	0	0
8037	Mesenchyme	-1.46102980919689	5.73662529635696	0	0
7348	Mesenchyme	-3.68122271843761	-3.8619121487114	0	0
3216	Mesenchyme	-0.869167369087634	-3.69497837376328	0	0
6965	Mesenchyme	-4.51190165825695	-3.37602032971116	1	0
9496	Endothelium	-4.63095120735973	-10.0469922001335	0	0
1448	Mesenchyme	-0.988097828110156	3.42053661990432	1	1
6637	Mesenchyme	-2.77012709923595	-3.5555795605156	0	0
2231	Mesenchyme	-0.357245903690753	-3.08873810124131	0	0
5505	Epithelium	10.1008064334789	2.45377789187698	0	0
1240	Muscle	7.74026604346425	-6.83295811962815	0	0
6679	Mesenchyme	-0.223253112514911	2.26429114985732	8	0
4244	Muscle	7.5774852817455	-7.93108596157762	0	0
4470	Mesenchyme	-0.0643680209717129	5.09806500125197	14	1
3319	Blood and immune cells	9.95049877814442	-13.1705426151726	0	0
7383	Epithelium	12.9445669238964	4.73583231616286	0	0
1443	Mesenchyme	-4.63974646874279	-3.39758505177232	0	0
3204	Mesenchyme	1.12461699895054	3.91040335345534	5	0
1476	Blood and immune cells	0.0263828372159625	-10.8710726673576	1	0
7839	Mesenchyme	1.73926540068776	4.75541172671584	80	4
